Date,AMZN,GOOGL,AAPL,LLY,MSFT,FB,BRK-B,FCX,GS,MSCI
2019-11-13,1753.109985,1296.180054,66.1175,112.790001,147.309998,193.190002,219.770004,10.84,219.32000699999998,249.210007
2019-11-14,1754.5999760000002,1309.150024,65.660004,111.389999,148.059998,193.149994,219.36000099999998,10.81,219.42999300000002,250.0
2019-11-15,1739.4899899999998,1333.540039,66.440002,113.190002,149.970001,195.100006,219.74000499999997,11.16,220.25,250.0
2019-11-18,1752.530029,1319.839966,66.775002,114.07,150.33999599999999,197.399994,219.350006,11.01,219.729996,252.58999599999999
2019-11-19,1752.790039,1312.589966,66.572502,115.099998,150.389999,199.320007,219.02999900000003,11.28,220.039993,257.5
2019-11-20,1745.530029,1301.859985,65.797501,114.610001,149.619995,197.509995,217.479996,11.03,217.91000400000001,256.369995
2019-11-21,1734.709961,1300.140015,65.502502,114.75,149.479996,197.929993,216.63000499999998,11.01,218.229996,255.61999500000002
2019-11-22,1745.719971,1293.670044,65.445,116.199997,149.58999599999999,198.820007,217.960007,11.35,220.27999900000003,257.97000099999997
2019-11-25,1773.839966,1305.640015,66.592499,117.470001,151.229996,199.78999299999998,219.059998,11.66,222.75,264.01001
2019-11-26,1796.939941,1313.0,66.072502,117.089996,152.029999,198.970001,218.899994,11.71,222.44999700000002,259.769989
2019-11-27,1818.5100100000002,1312.130005,66.959999,117.440002,152.320007,202.0,220.5,11.61,222.94999700000002,258.179993
2019-11-29,1800.800049,1304.089966,66.8125,117.349998,151.380005,201.639999,220.30000299999998,11.38,221.350006,259.190002
2019-12-02,1781.5999760000002,1288.859985,66.040001,116.739998,149.550003,199.699997,220.330002,11.45,217.63999900000002,256.570007
2019-12-03,1769.959961,1294.73999,64.862503,117.610001,149.309998,198.820007,218.080002,10.92,212.24000499999997,254.350006
2019-12-04,1760.689941,1318.939941,65.434998,118.66999799999999,149.850006,198.71000700000002,218.399994,11.11,215.940002,259.02999900000003
2019-12-05,1740.47998,1326.959961,66.394997,119.769997,149.929993,199.360001,219.600006,11.33,217.13999900000002,260.420013
2019-12-06,1751.5999760000002,1339.390015,67.677498,119.639999,151.75,201.050003,222.61000099999998,11.64,224.61000099999998,266.320007
2019-12-09,1749.5100100000002,1342.98999,66.730003,120.239998,151.360001,201.33999599999999,221.38000499999998,12.1,221.809998,263.52999900000003
2019-12-10,1739.209961,1342.890015,67.120003,120.650002,151.130005,200.869995,221.25999500000003,12.28,221.88000499999998,261.5
2019-12-11,1748.719971,1344.25,67.692497,120.779999,151.699997,202.259995,222.57000699999998,12.84,221.190002,260.790009
2019-12-12,1760.3299559999998,1348.48999,67.864998,121.699997,153.240005,196.75,225.919998,13.06,226.05000299999998,259.859985
2019-12-13,1760.939941,1346.869995,68.787498,121.529999,154.529999,194.110001,225.36999500000002,12.87,225.0,260.089996
2019-12-16,1769.209961,1360.699951,69.964996,122.849998,155.529999,197.919998,226.850006,12.95,228.039993,261.190002
2019-12-17,1790.660034,1354.890015,70.102501,125.33000200000001,154.690002,198.389999,227.05000299999998,12.96,231.149994,258.48999
2019-12-18,1784.030029,1351.910034,69.934998,129.479996,154.369995,202.5,225.00999500000003,12.98,230.44999700000002,257.5
2019-12-19,1792.280029,1356.439941,70.004997,130.850006,155.71000700000002,206.059998,225.210007,13.0,229.940002,259.77999900000003
2019-12-20,1786.5,1351.219971,69.860001,132.429993,157.41000400000001,206.300003,226.309998,12.71,228.92999300000002,259.25
2019-12-23,1793.0,1350.630005,71.0,131.149994,157.41000400000001,206.179993,225.479996,12.85,229.08999599999999,258.72000099999997
2019-12-24,1789.209961,1344.430054,71.067497,131.110001,157.380005,205.119995,225.47000099999997,12.99,229.91000400000001,260.359985
2019-12-26,1868.77002,1362.469971,72.477501,131.139999,158.669998,207.78999299999998,226.44999700000002,13.17,231.210007,260.480011
2019-12-27,1869.800049,1354.640015,72.449997,131.520004,158.96000700000002,208.100006,226.13999900000002,13.03,230.66000400000001,259.98999
2019-12-30,1846.890015,1339.709961,72.879997,131.300003,157.58999599999999,204.41000400000001,225.75999500000003,13.01,229.80000299999998,256.920013
2019-12-31,1847.839966,1339.390015,73.412498,131.429993,157.699997,205.25,226.5,13.12,229.92999300000002,258.179993
2020-01-02,1898.0100100000002,1368.680054,75.087502,132.21000700000002,160.619995,209.77999900000003,228.38999900000002,13.2,234.32000699999998,266.049988
2020-01-03,1874.969971,1361.52002,74.35749799999999,131.770004,158.619995,208.669998,226.17999300000002,12.8,231.580002,260.75
2020-01-06,1902.880005,1397.810059,74.949997,132.259995,159.029999,212.600006,226.99000499999997,12.85,233.94999700000002,262.049988
2020-01-07,1906.859985,1395.109985,74.597504,132.509995,157.580002,213.059998,225.919998,13.05,235.49000499999997,262.410004
2020-01-08,1891.969971,1405.040039,75.797501,133.71000700000002,160.08999599999999,215.22000099999997,225.99000499999997,13.18,237.75999500000003,266.559998
2020-01-09,1901.050049,1419.790039,77.407501,135.919998,162.08999599999999,218.30000299999998,228.649994,12.96,242.600006,267.829987
2020-01-10,1883.160034,1428.959961,77.582497,138.0,161.33999599999999,218.059998,226.61999500000002,12.9,242.11000099999998,265.72000099999997
2020-01-13,1891.300049,1440.030029,79.239998,138.940002,163.279999,221.91000400000001,228.44999700000002,13.53,245.210007,271.98999
2020-01-14,1869.439941,1430.589966,78.16999799999999,140.649994,162.130005,219.059998,227.169998,13.21,245.66000400000001,266.670013
2020-01-15,1862.02002,1439.199951,77.834999,141.110001,163.179993,221.149994,228.350006,12.98,245.210007,269.73999
2020-01-16,1877.939941,1450.160034,78.809998,141.429993,166.169998,221.770004,229.729996,12.85,249.72000099999997,277.290009
2020-01-17,1864.719971,1479.52002,79.682503,139.580002,167.100006,222.13999900000002,230.19999700000002,12.87,249.460007,279.070007
2020-01-21,1892.0,1482.25,79.14250200000001,140.91000400000001,166.5,221.440002,228.63000499999998,12.27,245.69999700000002,278.02999900000003
2020-01-22,1887.459961,1483.869995,79.425003,141.559998,165.699997,221.32000699999998,229.539993,12.32,247.05000299999998,279.230011
2020-01-23,1884.5799559999998,1484.689941,79.807503,141.21000700000002,166.720001,219.75999500000003,229.38000499999998,11.97,245.580002,279.149994
2020-01-24,1861.640015,1466.170044,79.577499,139.070007,165.03999299999998,217.940002,226.86000099999998,11.84,241.919998,276.109985
2020-01-27,1828.339966,1431.72998,77.237503,138.309998,162.279999,214.86999500000002,222.44999700000002,10.9,238.13999900000002,273.940002
2020-01-28,1853.25,1450.5,79.422501,139.259995,165.46000700000002,217.789993,224.02999900000003,11.3,242.580002,278.170013
2020-01-29,1858.0,1456.699951,81.084999,139.919998,168.03999299999998,223.229996,224.5,11.29,240.11999500000002,282.27999900000003
2020-01-30,1870.680054,1454.25,80.967499,142.669998,172.779999,209.529999,227.88000499999998,11.32,244.13000499999998,292.769989
2020-01-31,2008.719971,1432.780029,77.377502,139.639999,170.229996,201.91000400000001,224.42999300000002,11.1,237.75,285.799988
2020-02-03,2004.199951,1482.599976,77.165001,141.0,174.380005,204.190002,223.47000099999997,11.44,239.00999500000003,292.649994
2020-02-04,2049.669922,1445.410034,79.712502,143.440002,180.119995,209.830002,225.080002,12.04,241.940002,301.149994
2020-02-05,2039.869995,1446.050049,80.362503,147.350006,179.899994,210.11000099999998,228.649994,12.41,244.30000299999998,295.179993
2020-02-06,2050.22998,1475.969971,81.302498,147.300003,183.630005,210.850006,229.61000099999998,12.32,241.82000699999998,296.899994
2020-02-07,2079.280029,1479.109985,80.0075,146.41000400000001,183.889999,212.330002,227.38000499999998,11.8,238.0,297.829987
2020-02-10,2133.909912,1508.660034,80.387497,145.509995,188.699997,213.059998,227.11000099999998,12.17,237.36000099999998,301.47000099999997
2020-02-11,2150.800049,1510.060059,79.902496,144.25,184.440002,207.190002,227.330002,12.4,236.460007,303.570007
2020-02-12,2160.0,1518.630005,81.800003,143.509995,184.71000700000002,210.75999500000003,227.440002,12.67,238.649994,308.179993
2020-02-13,2149.8701170000004,1513.390015,81.217499,141.800003,183.71000700000002,213.13999900000002,226.47000099999997,12.61,238.350006,313.399994
2020-02-14,2134.8701170000004,1518.72998,81.237503,141.119995,185.350006,214.17999300000002,226.80000299999998,12.24,237.080002,322.559998
2020-02-18,2155.669922,1519.439941,79.75,141.009995,187.229996,217.80000299999998,226.770004,12.02,233.210007,327.089996
2020-02-19,2170.219971,1524.869995,80.904999,140.830002,187.279999,217.49000499999997,229.24000499999997,12.1,237.330002,332.109985
2020-02-20,2153.100098,1516.98999,80.074997,142.0,184.419998,214.580002,228.169998,12.08,232.729996,321.709991
2020-02-21,2095.969971,1483.459961,78.262497,142.03999299999998,178.58999599999999,210.17999300000002,229.330002,11.94,230.61999500000002,309.079987
2020-02-24,2009.290039,1419.859985,74.54499799999999,138.149994,170.889999,200.720001,221.690002,11.24,224.539993,303.52999900000003
2020-02-25,1972.7399899999998,1386.319946,72.019997,135.41000400000001,168.070007,196.770004,218.05000299999998,10.73,217.61000099999998,300.309998
2020-02-26,1979.589966,1390.469971,73.162498,133.529999,170.169998,197.199997,216.059998,10.46,215.77999900000003,305.609985
2020-02-27,1884.300049,1314.949951,68.379997,129.190002,158.179993,189.75,207.669998,9.8,205.690002,297.359985
2020-02-28,1883.75,1339.25,68.339996,126.129997,162.009995,192.470001,206.33999599999999,9.96,200.770004,295.440002
2020-03-02,1953.949951,1386.319946,74.702499,132.83999599999999,172.78999299999998,196.440002,217.63000499999998,10.5,209.470001,315.52999900000003
2020-03-03,1908.9899899999998,1337.719971,72.33000200000001,130.309998,164.509995,185.889999,208.809998,10.07,203.429993,308.649994
2020-03-04,1975.8299559999998,1381.599976,75.684998,140.380005,170.550003,191.759995,217.86000099999998,10.45,208.740005,318.47000099999997
2020-03-05,1924.030029,1314.76001,73.230003,140.149994,166.270004,185.169998,208.96000700000002,9.99,198.78999299999998,300.890015
2020-03-06,1901.089966,1295.73999,72.2575,141.46000700000002,161.570007,181.08999599999999,205.979996,9.43,192.850006,285.839996
2020-03-09,1800.609985,1215.790039,66.542503,135.720001,150.619995,169.5,193.130005,8.23,172.809998,257.850006
2020-03-10,1891.819946,1275.170044,71.334999,141.190002,160.919998,178.190002,202.729996,9.0,184.350006,274.51001
2020-03-11,1820.859985,1210.900024,68.85749799999999,140.020004,153.630005,170.240005,194.639999,8.12,171.889999,262.579987
2020-03-12,1676.609985,1111.550049,62.057499,126.019997,139.059998,154.470001,175.970001,7.17,150.679993,256.690002
2020-03-13,1785.0,1214.27002,69.4925,139.369995,158.830002,170.279999,196.399994,7.53,177.169998,283.399994
2020-03-16,1689.1500239999998,1073.0,60.552502000000004,129.380005,135.419998,146.009995,177.770004,6.24,154.66000400000001,246.399994
2020-03-17,1807.839966,1118.060059,63.215,143.199997,146.570007,149.419998,187.600006,6.48,158.669998,257.600006
2020-03-18,1830.0,1091.189941,61.6675,143.08999599999999,140.399994,146.96000700000002,172.440002,5.31,140.020004,224.649994
2020-03-19,1880.930054,1111.670044,61.195,133.08999599999999,142.71000700000002,153.130005,174.679993,5.74,149.490005,237.350006
2020-03-20,1846.089966,1068.209961,57.310001,122.400002,137.350006,149.729996,170.059998,5.52,138.41000400000001,243.07000699999998
2020-03-23,1902.8299559999998,1054.130005,56.092499,119.050003,135.979996,148.100006,162.130005,5.39,134.970001,231.55000299999998
2020-03-24,1940.0999760000002,1130.01001,61.720001,122.889999,148.33999599999999,160.979996,178.199997,6.99,153.600006,273.309998
2020-03-25,1885.839966,1101.619995,61.380001,121.940002,146.919998,156.21000700000002,180.470001,7.25,155.130005,263.769989
2020-03-26,1955.4899899999998,1162.920044,64.610001,134.350006,156.110001,163.33999599999999,183.899994,6.99,165.78999299999998,291.859985
2020-03-27,1900.0999760000002,1110.26001,61.935001,134.110001,149.699997,156.78999299999998,179.66000400000001,6.2,158.33999599999999,275.73999
2020-03-30,1963.949951,1146.310059,63.702498999999996,138.440002,160.229996,165.949997,183.179993,6.24,159.619995,293.72000099999997
2020-03-31,1949.719971,1161.949951,63.572497999999996,138.720001,157.71000700000002,166.800003,182.830002,6.75,154.58999599999999,288.959991
2020-04-01,1907.699951,1102.099976,60.227501000000004,136.419998,152.110001,159.600006,175.949997,6.31,145.28999299999998,271.27999900000003
2020-04-02,1918.8299559999998,1117.030029,61.232498,142.179993,155.259995,158.190002,179.729996,6.39,149.929993,286.98999
2020-04-03,1906.589966,1092.699951,60.352501000000004,139.66000400000001,153.830002,154.179993,178.33999599999999,6.32,146.929993,270.609985
